PROP_ID,location,AREA,PRICE,BEDROOM_NUM,MIN_AREA_SQFT,MAX_AREA_SQFT,AMENITIES,AGE,FLOOR_NUM,TOTAL_FLOOR,BALCONY_NUM,TOTAL_LANDMARK_COUNT,REGISTERED_DAYS,PROPERTY_TYPE,FURNISH,FACING,VERIFIED,LAT,LNG
P70976926,unknown,unknown,20000000.0,3.0,2070.0,2070.0,,20.0,7.0,22.0,1.0,9.0,3.0,flat,semi-furnished,east,0,17.47078,78.30668
Z70967788,unknown,unknown,7963000.0,2.0,1225.0,1225.0,,20.0,3.0,5.0,1.0,0.0,3.0,flat,semi-furnished,east,0,,
L70955544,unknown,unknown,9000000.0,3.0,1450.0,1450.0,,12.0,3.0,5.0,1.0,50.0,4.0,flat,semi-furnished,east,0,17.499634,78.361729
F70954578,unknown,unknown,10100000.0,3.0,1600.0,1600.0,,12.0,2.0,5.0,1.0,50.0,4.0,flat,semi-furnished,east,0,17.47078,78.30668
L70914502,unknown,unknown,26000000.0,3.0,2290.0,2290.0,,20.0,16.0,25.0,2.0,12.0,5.0,flat,semi-furnished,east,1,17.4605785,78.3560082
J70901854,unknown,unknown,26500000.0,3.0,2128.0,2128.0,,12.0,17.0,21.0,1.0,10.0,7.0,flat,semi-furnished,east,0,17.4359437,78.3416731
V70892682,unknown,unknown,22000000.0,3.0,1890.0,1890.0,,0.0,13.0,20.0,3.0,48.0,7.0,flat,unfurnished,north,0,17.42278,78.34724
B70883986,unknown,unknown,22000000.0,3.0,2000.0,2000.0,,20.0,4.0,18.0,2.0,12.0,7.0,flat,semi-furnished,west,0,17.466742,78.337059
D70879458,unknown,unknown,29800000.0,3.0,2710.0,2710.0,,20.0,5.0,18.0,3.0,12.0,7.0,flat,semi-furnished,west,0,17.466742,78.337059
M70879196,unknown,unknown,27600000.0,3.0,2510.0,2510.0,,20.0,3.0,18.0,4.0,12.0,7.0,flat,semi-furnished,east,0,17.466742,78.337059
D70878966,unknown,unknown,22700000.0,3.0,2060.0,2060.0,,20.0,8.0,18.0,2.0,12.0,7.0,flat,semi-furnished,east,0,17.466742,78.337059
S70878782,unknown,unknown,27300000.0,3.0,2475.0,2475.0,,20.0,11.0,18.0,4.0,12.0,7.0,flat,semi-furnished,east,0,17.466742,78.337059
X70878542,unknown,unknown,21900000.0,3.0,1990.0,1990.0,,20.0,12.0,18.0,2.0,12.0,7.0,flat,semi-furnished,east,0,17.466742,78.337059
R70878414,unknown,unknown,20300000.0,3.0,1840.0,1840.0,,20.0,3.0,18.0,2.0,12.0,7.0,flat,semi-furnished,west,0,17.466742,78.337059
X70878126,unknown,unknown,16600000.0,3.0,1505.0,1505.0,,20.0,8.0,18.0,1.0,12.0,7.0,flat,semi-furnished,east,0,17.466742,78.337059
M70877974,unknown,unknown,14600000.0,2.0,1325.0,1325.0,,20.0,9.0,18.0,1.0,12.0,7.0,flat,semi-furnished,east,0,17.466742,78.337059
M70843820,unknown,unknown,16800000.0,2.0,1283.0,1283.0,,0.0,11.0,35.0,1.0,10.0,7.0,flat,semi-furnished,east,0,17.41341,78.339447
H70811346,unknown,unknown,18500000.0,3.0,1901.0,1901.0,,0.0,24.0,32.0,2.0,44.0,7.0,flat,semi-furnished,north,0,17.4400802,78.3489168
V70766340,unknown,unknown,16200000.000000002,3.0,1766.0,1766.0,,12.0,7.0,10.0,1.0,12.0,14.0,flat,semi-furnished,east,0,17.4609913,78.3532083
Q70702932,unknown,unknown,21000000.0,3.0,1993.0,1993.0,,0.0,9.0,34.0,1.0,10.0,14.0,flat,furnished,east,0,17.4359437,78.3416731
N70431066,unknown,unknown,25500000.0,3.0,2170.0,2170.0,,0.0,16.0,19.0,2.0,15.0,30.0,flat,furnished,west,0,17.388245,78.341234
U70423268,unknown,unknown,31000000.0,3.0,2490.0,2490.0,,0.0,9.0,15.0,3.0,26.0,30.0,flat,furnished,west,0,17.40223,78.3444
L70419670,unknown,unknown,27000000.0,3.0,2075.0,2075.0,,0.0,14.0,30.0,1.0,8.0,30.0,flat,semi-furnished,west,0,17.400284,78.350663
B70419528,unknown,unknown,22200000.000000004,3.0,1993.0,1993.0,,0.0,26.0,35.0,1.0,10.0,30.0,flat,semi-furnished,east,0,17.41341,78.339447
I70381330,unknown,unknown,25500000.0,3.0,2335.0,2335.0,,12.0,26.0,39.0,1.0,13.0,30.0,flat,semi-furnished,east,0,17.3923634,78.3621784
I70381168,unknown,unknown,30500000.0,3.0,2660.0,2660.0,,12.0,35.0,39.0,1.0,13.0,30.0,flat,semi-furnished,east,0,17.3923634,78.3621784
O70373916,unknown,unknown,30000000.0,3.0,2400.0,2400.0,,20.0,1.0,2.0,1.0,48.0,30.0,villa,semi-furnished,east,0,17.41214,78.36431
W70271824,unknown,unknown,21000000.0,3.0,2000.0,2000.0,,12.0,20.0,24.0,1.0,9.0,30.0,flat,semi-furnished,west,0,17.4480919,78.3787508
O70069614,unknown,unknown,16500000.0,4.0,1647.0,1647.0,,12.0,1.0,2.0,2.0,50.0,30.0,villa,semi-furnished,unknown,0,17.5090182,78.3001801
W70069136,unknown,unknown,15400000.0,4.0,1485.0,1485.0,,12.0,1.0,2.0,2.0,50.0,30.0,villa,semi-furnished,unknown,0,17.5090182,78.3001801
L69962260,unknown,unknown,14200000.0,3.0,1480.0,1480.0,,0.0,6.0,12.0,3.0,12.0,30.0,flat,semi-furnished,east,0,17.399482,78.34253
S69960518,unknown,unknown,14000000.0,2.0,1325.0,1325.0,,12.0,5.0,18.0,1.0,12.0,30.0,flat,semi-furnished,east,0,17.466742,78.337059
H70986240,unknown,unknown,26000000.0,4.0,3079.0,3079.0,,12.0,2.0,3.0,2.0,3.0,2.0,villa,semi-furnished,east,0,17.20869,78.47603
D70911352,kokapet,kokapet,26500000.0,4.0,4200.0,4200.0,,12.0,16.0,47.0,2.0,26.0,6.0,flat,semi-furnished,east,0,17.40223,78.3444
S70911182,narsingi,narsingi,22700000.0,4.0,3600.0,3600.0,,12.0,20.0,47.0,2.0,25.0,6.0,flat,semi-furnished,east,0,17.3923634,78.3621784
N70911036,narsingi,narsingi,18900000.0,3.0,3000.0,3000.0,,12.0,12.0,47.0,2.0,25.0,6.0,flat,semi-furnished,east,0,17.3923634,78.3621784
Y70742074,unknown,unknown,48800000.0,5.0,4525.0,4525.0,,12.0,2.0,3.0,3.0,33.0,14.0,villa,semi-furnished,east,0,17.411744,78.341175
U70582470,unknown,unknown,35000000.0,4.0,3392.0,3392.0,,12.0,2.0,3.0,3.0,47.0,21.0,villa,semi-furnished,east,0,17.4359437,78.3416731
Z69656768,unknown,unknown,25900000.0,3.0,3156.0,3156.0,,12.0,5.0,11.0,3.0,0.0,3.0,flat,semi-furnished,east,0,,
H69656840,unknown,unknown,66600000.0,4.0,4300.0,4300.0,,0.0,2.0,3.0,3.0,1.0,3.0,villa,furnished,east,0,17.442196,78.280067
W69608990,unknown,unknown,9180000.0,3.0,1510.0,1510.0,,20.0,2.0,5.0,1.0,0.0,3.0,flat,semi-furnished,east,0,,
C69595228,unknown,unknown,82600000.0,4.0,6605.0,6605.0,,12.0,40.0,45.0,4.0,0.0,3.0,flat,semi-furnished,east,0,,
X69656784,unknown,unknown,15300000.0,3.0,1867.0,1867.0,,12.0,7.0,11.0,1.0,0.0,3.0,flat,semi-furnished,east,0,,
T70482180,unknown,unknown,16800000.0,3.0,2240.0,2240.0,,12.0,34.0,40.0,3.0,15.0,28.0,flat,semi-furnished,west,0,17.396115,78.357941
W70480380,unknown,unknown,14200000.0,3.0,1940.0,1940.0,,12.0,31.0,40.0,3.0,15.0,28.0,flat,semi-furnished,east,0,17.396115,78.357941
R70465454,unknown,unknown,54500000.0,4.0,300.0,300.0,,20.0,2.0,3.0,2.0,1.0,30.0,villa,semi-furnished,west,0,17.442196,78.280067
U70112658,unknown,unknown,32000000.0,2.0,39600.0,39600.0,,12.0,0.0,1.0,1.0,0.0,30.0,house,semi-furnished,east,0,,
J70031240,unknown,unknown,160000000.0,4.0,6000.0,6000.0,,20.0,1.0,2.0,3.0,1.0,30.0,villa,furnished,unknown,0,17.450947,78.281192
I70030160,unknown,unknown,18000000.0,3.0,2130.0,2130.0,,12.0,8.0,22.0,3.0,15.0,30.0,flat,semi-furnished,unknown,0,17.39652,78.33813
A68870238,unknown,unknown,24000000.0,3.0,2475.0,2475.0,,0.0,9.0,18.0,2.0,12.0,3.0,flat,semi-furnished,east,1,17.4609913,78.3532083
V68870264,unknown,unknown,19500000.0,3.0,2000.0,2000.0,,0.0,5.0,18.0,2.0,12.0,3.0,flat,semi-furnished,east,1,17.4609913,78.3532083
I68870254,unknown,unknown,17000000.0,3.0,1720.0,1720.0,,0.0,10.0,18.0,2.0,12.0,3.0,flat,semi-furnished,east,1,17.4609913,78.3532083
R68637598,unknown,unknown,43000000.0,4.0,3580.0,3580.0,,0.0,2.0,3.0,3.0,15.0,4.0,villa,semi-furnished,west,1,17.412388,78.347496
K69537674,unknown,unknown,43000000.0,4.0,4200.0,4200.0,,0.0,2.0,3.0,3.0,34.0,4.0,villa,semi-furnished,east,1,17.412388,78.347496
M68870920,unknown,unknown,8700000.0,2.0,1305.0,1305.0,,0.0,9.0,10.0,2.0,34.0,4.0,flat,semi-furnished,north-east,1,17.412388,78.347496
I68866024,unknown,unknown,14800000.0,3.0,1605.0,1605.0,,0.0,13.0,25.0,2.0,13.0,4.0,flat,semi-furnished,east,1,17.413534,78.339066
E69521026,unknown,unknown,12000000.0,2.0,1275.0,1275.0,,0.0,13.0,24.0,1.0,13.0,5.0,flat,semi-furnished,east,0,17.47078,78.30668
O69000350,unknown,unknown,15900000.0,3.0,1605.0,1605.0,,20.0,15.0,25.0,2.0,13.0,5.0,flat,furnished,east,0,17.47078,78.30668
Q69005326,unknown,unknown,17500000.0,3.0,1720.0,1720.0,,20.0,7.0,18.0,2.0,12.0,5.0,flat,semi-furnished,east,0,17.4609913,78.3532083
B70658004,unknown,unknown,24600000.0,3.0,2500.0,2500.0,,20.0,12.0,24.0,3.0,9.0,14.0,flat,semi-furnished,west,0,17.467762,78.408146
V70625854,unknown,unknown,20500000.0,3.0,1965.0,1965.0,,20.0,11.0,25.0,2.0,12.0,21.0,flat,semi-furnished,west,0,17.45753,78.36247
B70080442,unknown,unknown,21000000.0,3.0,2380.0,2380.0,,12.0,20.0,27.0,2.0,10.0,30.0,flat,semi-furnished,west,0,17.46658,78.411635
Z69990122,unknown,unknown,11200000.000000002,2.0,1250.0,1250.0,,20.0,20.0,31.0,1.0,13.0,30.0,flat,semi-furnished,west,0,17.465823,78.407845
W70876914,unknown,unknown,21200000.0,3.0,2060.0,2060.0,,0.0,4.0,18.0,2.0,12.0,7.0,flat,semi-furnished,west,1,17.4609913,78.3532083
J70877118,unknown,unknown,27900000.0,3.0,2710.0,2710.0,,0.0,11.0,18.0,2.0,12.0,7.0,flat,semi-furnished,east,1,17.4609913,78.3532083
V70877058,unknown,unknown,25500000.0,3.0,2475.0,2475.0,,0.0,18.0,18.0,2.0,12.0,7.0,flat,unfurnished,east,1,17.4609913,78.3532083
L70876856,unknown,unknown,19000000.0,3.0,1840.0,1840.0,,0.0,3.0,18.0,2.0,12.0,7.0,flat,semi-furnished,west,1,17.4609913,78.3532083
Q70876808,unknown,unknown,17700000.0,3.0,1720.0,1720.0,,0.0,10.0,18.0,2.0,12.0,7.0,flat,semi-furnished,west,1,17.4609913,78.3532083
Q70876568,unknown,unknown,13799999.999999998,2.0,1340.0,1340.0,,0.0,15.0,18.0,1.0,12.0,7.0,flat,semi-furnished,east,1,17.4609913,78.3532083
T70876730,unknown,unknown,15500000.0,3.0,1505.0,1505.0,,0.0,11.0,18.0,2.0,12.0,7.0,flat,semi-furnished,west,1,17.4609913,78.3532083
S70876282,unknown,unknown,13600000.000000002,2.0,1325.0,1325.0,,0.0,14.0,18.0,1.0,12.0,7.0,flat,semi-furnished,east,1,17.4609913,78.3532083
S70572022,unknown,unknown,6400000.0,3.0,1365.0,1365.0,,0.0,3.0,5.0,1.0,17.0,21.0,flat,semi-furnished,north-east,1,17.360584,78.377846
G70547780,unknown,unknown,9976000.0,3.0,1750.0,1750.0,,0.0,4.0,5.0,2.0,49.0,21.0,flat,semi-furnished,west,1,17.411447,78.370023
Y70306680,manikonda,manikonda,9200000.0,3.0,1535.0,1535.0,,0.0,3.0,5.0,1.0,49.0,21.0,flat,semi-furnished,west,1,17.411447,78.370023
P70300228,narsingi,narsingi,8850000.0,3.0,1526.0,1526.0,,0.0,3.0,5.0,1.0,50.0,21.0,flat,semi-furnished,north,1,17.393692,78.37514
C70297900,narsingi,narsingi,8995000.0,3.0,1525.0,1525.0,,0.0,2.0,5.0,1.0,50.0,21.0,flat,semi-furnished,west,1,17.393692,78.37514
M70547568,unknown,unknown,6200000.0,2.0,1133.0,1133.0,,0.0,4.0,5.0,1.0,49.0,21.0,flat,semi-furnished,north,1,17.411447,78.370023
X70547424,unknown,unknown,8500000.0,3.0,1500.0,1500.0,,0.0,3.0,5.0,2.0,49.0,21.0,flat,semi-furnished,west,1,17.411447,78.370023
U70232010,manikonda,manikonda,6500000.0,2.0,1200.0,1200.0,,0.0,5.0,5.0,1.0,37.0,21.0,flat,semi-furnished,north-east,1,17.388287,78.370072
X70300594,narsingi,narsingi,10600000.0,3.0,1630.0,1630.0,,0.0,2.0,5.0,1.0,17.0,21.0,flat,semi-furnished,east,1,17.360577,78.37802
J70231650,manikonda,manikonda,7000000.0,2.0,1200.0,1200.0,,0.0,2.0,5.0,1.0,37.0,21.0,flat,semi-furnished,east,1,17.388287,78.370072
J70230602,manikonda,manikonda,7250000.0,2.0,1252.0,1252.0,,0.0,3.0,5.0,1.0,37.0,21.0,flat,semi-furnished,east,1,17.388287,78.370072
F70230172,manikonda,manikonda,7250000.0,2.0,1250.0,1250.0,,0.0,2.0,5.0,1.0,37.0,21.0,flat,semi-furnished,east,1,17.388287,78.370072
C70301030,narsingi,narsingi,7245000.0,2.0,1115.0,1115.0,,0.0,2.0,5.0,1.0,17.0,21.0,flat,semi-furnished,east,1,17.360577,78.37802
K70547358,unknown,unknown,6798999.999999999,2.0,1200.0,1200.0,,0.0,4.0,5.0,1.0,50.0,21.0,flat,semi-furnished,east,1,17.4011618,78.37569
E70623004,unknown,unknown,29900000.000000004,4.0,2713.0,2713.0,,20.0,10.0,35.0,3.0,10.0,7.0,flat,semi-furnished,north-east,0,17.41341,78.339447
A70611870,unknown,unknown,18500000.0,3.0,1742.0,1742.0,,20.0,9.0,35.0,1.0,10.0,21.0,flat,semi-furnished,west,0,17.41341,78.339447
E70491434,unknown,unknown,29900000.000000004,4.0,2713.0,2713.0,,20.0,10.0,35.0,3.0,10.0,7.0,flat,semi-furnished,north-east,0,17.41341,78.339447
F70370440,unknown,unknown,42000000.0,3.0,4070.0,4070.0,,20.0,8.0,35.0,2.0,10.0,7.0,flat,semi-furnished,unknown,0,17.41341,78.339447
W70370358,unknown,unknown,30000000.0,4.0,2713.0,2713.0,,20.0,10.0,35.0,3.0,10.0,28.0,flat,semi-furnished,north-east,0,17.41341,78.339447
I70368016,unknown,unknown,13600000.000000002,2.0,1283.0,1283.0,,20.0,12.0,35.0,1.0,10.0,21.0,flat,semi-furnished,east,0,17.41341,78.339447
Z70292030,unknown,unknown,13500000.0,2.0,1283.0,1283.0,,20.0,12.0,35.0,1.0,10.0,30.0,flat,semi-furnished,east,0,17.41341,78.339447
W69843430,unknown,unknown,17500000.0,3.0,2124.0,2124.0,,20.0,12.0,36.0,2.0,13.0,30.0,flat,semi-furnished,east,0,17.40223,78.3444
V69821324,unknown,unknown,40700000.0,3.0,4069.0,4069.0,,20.0,25.0,35.0,2.0,10.0,30.0,flat,semi-furnished,unknown,0,17.4359437,78.3416731
P68909686,unknown,unknown,4900000.0,2.0,935.0,935.0,,2.5,4.0,5.0,1.0,49.0,90.0,flat,unfurnished,unknown,0,17.406635,78.40765
Z70253088,unknown,unknown,8320000.0,3.0,1490.0,1490.0,,0.0,3.0,5.0,1.0,50.0,30.0,flat,semi-furnished,unknown,1,17.383259,78.5554
U70253126,unknown,unknown,8353000.0,3.0,1921.0,1921.0,,0.0,3.0,5.0,1.0,50.0,30.0,flat,semi-furnished,unknown,1,17.383259,78.5554
O70253062,unknown,unknown,8256000.0,3.0,1492.0,1492.0,,0.0,4.0,5.0,1.0,50.0,30.0,flat,semi-furnished,unknown,1,17.383259,78.5554
O70256224,unknown,unknown,6408000.0,2.0,1165.0,1165.0,,0.0,4.0,5.0,1.0,50.0,30.0,flat,semi-furnished,east,1,17.383259,78.5554
V70256162,unknown,unknown,6408000.0,2.0,1165.0,1165.0,,0.0,3.0,5.0,1.0,9.0,30.0,flat,semi-furnished,west,1,17.5514,78.38552
K70252946,unknown,unknown,6470000.0,2.0,1165.0,1165.0,,0.0,2.0,5.0,1.0,9.0,30.0,flat,semi-furnished,east,1,17.5514,78.38552
U70252888,unknown,unknown,6400000.0,2.0,1165.0,1165.0,,0.0,1.0,5.0,1.0,9.0,30.0,flat,semi-furnished,east,1,17.5514,78.38552
I70253112,unknown,unknown,6408000.0,2.0,1165.0,1165.0,,0.0,5.0,5.0,1.0,9.0,30.0,flat,unfurnished,east,1,17.5514,78.38552
F70252468,unknown,unknown,6406999.999999999,2.0,1165.0,1165.0,,0.0,5.0,5.0,1.0,9.0,30.0,flat,furnished,west,1,17.5514,78.38552
P70253042,unknown,unknown,6408000.0,2.0,1165.0,1165.0,,0.0,3.0,5.0,1.0,50.0,30.0,flat,semi-furnished,north-east,1,17.383259,78.5554
H70253078,unknown,unknown,6408000.0,2.0,1165.0,1165.0,,0.0,4.0,5.0,1.0,50.0,30.0,flat,semi-furnished,north,1,17.383099,78.55351
X70252982,unknown,unknown,8222000.0,3.0,1495.0,1495.0,,0.0,3.0,5.0,1.0,11.0,30.0,flat,semi-furnished,west,1,17.543945,78.36929
Q70253022,unknown,unknown,8300000.0,3.0,1295.0,1295.0,,0.0,4.0,5.0,1.0,11.0,30.0,flat,semi-furnished,east,1,17.543945,78.36929
A70094116,unknown,unknown,13600000.000000002,3.0,1712.0,1712.0,,0.0,4.0,5.0,1.0,49.0,30.0,flat,semi-furnished,west,1,17.411499,78.41872
Y69619190,unknown,unknown,8500000.0,4.0,2500.0,2500.0,,2.5,4.0,12.0,2.0,49.0,14.0,flat,furnished,east,0,17.411499,78.41872
I70087362,unknown,unknown,49000000.0,4.0,3800.0,3800.0,,0.0,2.0,5.0,2.0,49.0,30.0,flat,unfurnished,east,1,17.411499,78.41872
M70014514,unknown,unknown,52500000.0,4.0,4070.0,4070.0,,0.0,29.0,36.0,2.0,13.0,30.0,flat,furnished,west,1,17.4480919,78.3787508
J70087460,unknown,unknown,41300000.0,3.0,3200.0,3200.0,,0.0,4.0,5.0,2.0,49.0,30.0,flat,semi-furnished,west,1,17.411499,78.41872
W70087240,unknown,unknown,49000000.0,4.0,3800.0,3800.0,,0.0,1.0,5.0,2.0,49.0,30.0,flat,semi-furnished,east,1,17.411499,78.41872
T70087556,unknown,unknown,41300000.0,3.0,3200.0,3200.0,,0.0,4.0,5.0,2.0,49.0,30.0,flat,semi-furnished,east,1,17.411499,78.41872
L70093946,unknown,unknown,13700000.000000002,3.0,1717.0,1717.0,,0.0,3.0,5.0,1.0,47.0,30.0,flat,semi-furnished,west,1,17.465343,78.37847
C70093648,unknown,unknown,9350000.0,2.0,1150.0,1150.0,,0.0,4.0,5.0,1.0,47.0,30.0,flat,semi-furnished,west,1,17.465343,78.37847
A70093514,unknown,unknown,9300000.0,2.0,1150.0,1150.0,,0.0,4.0,5.0,1.0,47.0,30.0,flat,semi-furnished,west,1,17.465239,78.37838
N70093234,unknown,unknown,9250000.0,2.0,1150.0,1150.0,,0.0,3.0,5.0,1.0,47.0,30.0,flat,semi-furnished,west,1,17.465343,78.37847
Y70093118,unknown,unknown,9200000.0,2.0,1150.0,1150.0,,0.0,2.0,5.0,1.0,47.0,30.0,flat,semi-furnished,west,1,17.465153,78.37832
B69915936,kukatpally,kukatpally,20000000.0,3.0,2259.0,2259.0,,0.0,8.0,19.0,1.0,0.0,60.0,flat,semi-furnished,west,0,,
A71015210,kothaguda,kothaguda,36100000.0,3.0,3010.0,3010.0,,7.5,2.0,4.0,4.0,43.0,,villa,furnished,unknown,0,17.459445,78.371177
W70990138,khajaguda,khajaguda,11500000.0,3.0,1680.0,1680.0,,2.5,3.0,5.0,1.0,48.0,2.0,flat,semi-furnished,east,0,17.41214,78.36431
N70969642,tarnaka,tarnaka,8093000.000000001,2.0,1245.0,1245.0,,2.5,1.0,3.0,1.0,50.0,3.0,flat,furnished,unknown,0,17.426833,78.534737
R70745120,unknown,unknown,20000000.0,3.0,1740.0,1740.0,,0.0,13.0,14.0,2.0,15.0,7.0,flat,semi-furnished,east,1,17.412388,78.347496
Q70719984,unknown,unknown,10600000.0,3.0,1547.0,1547.0,,0.0,2.0,5.0,1.0,26.0,14.0,flat,semi-furnished,north,0,17.40223,78.3444
U70677974,unknown,unknown,11800000.0,3.0,1575.0,1575.0,,0.0,7.0,9.0,1.0,9.0,14.0,flat,semi-furnished,west,0,17.40223,78.3444
I70498780,unknown,unknown,32000000.0,4.0,3380.0,3380.0,,20.0,6.0,18.0,2.0,10.0,28.0,flat,semi-furnished,unknown,0,17.3923634,78.3621784
Q70497752,unknown,unknown,14700000.0,3.0,1535.0,1535.0,,20.0,15.0,18.0,1.0,10.0,28.0,flat,semi-furnished,east,1,17.3907242,78.3559553
X70444962,unknown,unknown,51500000.0,4.0,4761.0,4761.0,,2.5,11.0,39.0,3.0,4.0,30.0,flat,semi-furnished,west,0,17.478433,78.392116
Y70423928,unknown,unknown,24900000.000000004,3.0,2170.0,2170.0,,0.0,16.0,19.0,3.0,15.0,30.0,flat,furnished,west,0,17.40223,78.3444
Z70418032,unknown,unknown,10700000.0,2.0,1270.0,1270.0,,0.0,12.0,12.0,3.0,12.0,30.0,flat,furnished,east,0,17.40223,78.3444
U70410290,unknown,unknown,12500000.0,2.0,1240.0,1240.0,,0.0,6.0,12.0,2.0,12.0,30.0,flat,furnished,west,0,17.40223,78.3444
Q70408440,unknown,unknown,10800000.0,2.0,1270.0,1270.0,,0.0,12.0,12.0,3.0,12.0,30.0,flat,furnished,west,1,17.3995386,78.3422196
G70373978,unknown,unknown,24900000.000000004,3.0,2170.0,2170.0,,0.0,15.0,19.0,3.0,15.0,30.0,flat,semi-furnished,west,1,17.3883192,78.3420304
C70400704,sainikpuri,sainikpuri,19500000.0,4.0,2097.0,2097.0,,2.5,0.0,1.0,4.0,46.0,30.0,villa,furnished,east,0,17.4876857,78.5483395
J70260308,unknown,unknown,14500000.0,6.0,2700.0,2700.0,,20.0,3.0,3.0,3.0,49.0,30.0,house,semi-furnished,east,0,17.38504,78.48667
F70196468,gachibowli,gachibowli,120000000.0,4.0,6666.0,6666.0,,20.0,12.0,30.0,2.0,0.0,30.0,flat,semi-furnished,east,0,,
B70172898,nizampet,nizampet,12600000.0,3.0,1675.0,1675.0,,0.0,8.0,8.0,2.0,50.0,30.0,flat,semi-furnished,east,0,17.5179636,78.3813785
F70138284,unknown,unknown,6600000.0,2.0,1200.0,1200.0,,20.0,4.0,5.0,1.0,50.0,30.0,flat,semi-furnished,unknown,1,17.5266571,78.4791424
D70140548,unknown,unknown,6600000.0,2.0,1200.0,1200.0,,20.0,4.0,5.0,1.0,49.0,30.0,house,semi-furnished,west,0,17.38504,78.48667
Y70140334,unknown,unknown,6463000.0,2.0,1175.0,1175.0,,20.0,3.0,5.0,1.0,49.0,30.0,house,semi-furnished,north,0,17.38504,78.48667
R70139822,unknown,unknown,6738000.0,2.0,1225.0,1225.0,,20.0,5.0,5.0,1.0,49.0,30.0,flat,semi-furnished,west,0,17.38504,78.48667
P70122476,unknown,unknown,23000000.0,3.0,2165.0,2165.0,,0.0,12.0,20.0,3.0,48.0,30.0,flat,furnished,west,0,17.42278,78.34724
H70044210,unknown,unknown,14200000.0,3.0,1680.0,1680.0,,0.0,6.0,12.0,3.0,12.0,30.0,flat,semi-furnished,west,1,17.4000766,78.3428041
H70073478,unknown,unknown,27700000.0,3.0,2521.0,2521.0,,0.0,5.0,22.0,2.0,9.0,30.0,flat,semi-furnished,west,0,17.4508742,78.3625292
W69185284,unknown,unknown,16000000.0,3.0,2500.0,2500.0,,12.0,2.0,3.0,2.0,0.0,30.0,villa,semi-furnished,east,0,,
C70825916,unknown,unknown,18000000.0,4.0,2160.0,2160.0,,20.0,2.0,5.0,3.0,49.0,7.0,flat,semi-furnished,east,0,17.38504,78.48667
E70825892,unknown,unknown,14000000.0,3.0,1700.0,1700.0,,20.0,2.0,5.0,2.0,49.0,7.0,flat,furnished,east,0,17.38504,78.48667
M70384356,unknown,unknown,9000000.0,3.0,1333.0,1333.0,,12.0,25.0,42.0,1.0,13.0,30.0,flat,semi-furnished,east,0,17.524265,78.3474187
T70384314,unknown,unknown,12000000.0,3.0,1509.0,1509.0,,12.0,38.0,42.0,1.0,24.0,30.0,flat,semi-furnished,east,0,17.524265,78.3474187
H70384226,unknown,unknown,14000000.0,3.0,1839.0,1839.0,,12.0,33.0,42.0,1.0,49.0,30.0,flat,semi-furnished,east,0,17.38504,78.48667
O70382012,unknown,unknown,16000000.0,4.0,2780.0,2780.0,,12.0,10.0,13.0,3.0,9.0,30.0,flat,semi-furnished,east,0,17.575957,78.471167
K70381476,unknown,unknown,16000000.0,4.0,2600.0,2600.0,,12.0,10.0,13.0,3.0,9.0,30.0,flat,semi-furnished,east,0,17.575957,78.471167
M70381304,unknown,unknown,12000000.0,3.0,2300.0,2300.0,,12.0,4.0,13.0,3.0,9.0,30.0,flat,semi-furnished,east,0,17.575957,78.471167
X70381108,unknown,unknown,7500000.0,2.0,1240.0,1240.0,,12.0,3.0,13.0,1.0,9.0,30.0,flat,semi-furnished,east,0,17.575957,78.471167
Z70378366,unknown,unknown,10000000.0,3.0,1353.0,1353.0,,12.0,8.0,33.0,1.0,12.0,30.0,flat,semi-furnished,east,0,17.5468498,78.3650231
A70377922,unknown,unknown,15000000.0,4.0,1914.0,1914.0,,12.0,5.0,33.0,1.0,12.0,30.0,flat,semi-furnished,east,0,17.5468498,78.3650231
I70317086,unknown,unknown,10000000.0,3.0,1333.0,1333.0,,12.0,24.0,42.0,1.0,49.0,30.0,flat,semi-furnished,east,0,17.38504,78.48667
O70310740,unknown,unknown,10000000.0,3.0,1509.0,1509.0,,12.0,15.0,33.0,1.0,49.0,30.0,flat,semi-furnished,east,0,17.38504,78.48667
M70302504,unknown,unknown,7000000.0,2.0,1099.0,1099.0,,12.0,6.0,33.0,1.0,12.0,30.0,flat,semi-furnished,east,0,17.5468498,78.3650231
M70289646,unknown,unknown,11000000.0,3.0,1900.0,1900.0,,12.0,5.0,13.0,3.0,49.0,30.0,flat,semi-furnished,east,0,17.38504,78.48667
V70289466,unknown,unknown,7800000.0,2.0,1240.0,1240.0,,12.0,3.0,13.0,2.0,37.0,30.0,flat,semi-furnished,north-east,0,17.538237,78.480804
T70256220,unknown,unknown,5900000.0,3.0,1800.0,1800.0,,12.0,0.0,1.0,2.0,49.0,30.0,villa,semi-furnished,north-east,0,17.38504,78.48667
N70238400,unknown,unknown,14000000.0,4.0,2021.0,2021.0,,12.0,30.0,33.0,2.0,12.0,30.0,flat,semi-furnished,east,0,17.5468498,78.3650231
C70233464,unknown,unknown,12000000.0,3.0,1839.0,1839.0,,12.0,36.0,42.0,1.0,49.0,30.0,flat,semi-furnished,east,0,17.38504,78.48667
U71023462,sultanpur,sultanpur,15200000.0,4.0,1485.0,1485.0,,12.0,1.0,2.0,2.0,1.0,,villa,semi-furnished,east,0,17.555324,78.308221
