BEDROOM_NUM_CLEAN,TOTAL_FLOOR,FEATURE_COUNT,AMENITY_COUNT,LANDMARK_COUNT,FLOOR_RATIO,BALCONY_NUM,AREA_SQFT,LATITUDE,LONGITUDE,LISTING_AGE_DAYS,IS_READY_TO_MOVE,IS_UNDER_CONSTR,IS_RERA,IS_RESALE,IS_NEW_BOOKING,IS_VERIFIED,HAS_SOCIETY,IS_TOP_FLOOR,IS_GROUND_FLOOR,PROP_TYPE_CLEAN,FURNISH_LABEL,FACING_LABEL,AGE_LABEL,AREA_BUCKET,BALCONY_BUCKET,LOCALITY,TARGET_PRICE_SQFT,FLOOR_RATIO_WAS_MISSING,BALCONY_NUM_WAS_MISSING,BEDROOM_NUM_CLEAN_WAS_MISSING,TOTAL_FLOOR_WAS_MISSING
3.0,12.0,7,7,15.0,0.5,3.0,2185.0,17.388564,78.336152,14.0,0,1,1,1,0,0,1,0,0,Apartment,Semi_Furnished,Unknown,Resale_Old,Large,3+,: ,8199.0,0,0,0,0
3.0,12.0,17,19,46.0,0.3333333333333333,2.0,2160.0,17.463287,78.342495,30.0,1,0,0,1,0,0,1,0,0,Apartment,Semi_Furnished,West,Resale_Very_Old,Large,2,Sai Pruthvi Enclave,9490.0,0,0,0,0
2.0,5.0,9,9,47.0,0.6,1.0,1310.0,17.49182,78.32617,30.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Medium,1,Chandanagar,6000.0,0,0,0,0
5.0,3.0,1,1,50.0,0.5384615384615384,3.0,1503.0,17.52403,78.50463,30.0,1,0,0,1,0,1,0,0,0,Villa,Semi_Furnished,West,Under_Construction,Medium,3+,: ,140718.0,1,0,0,0
3.0,6.0,20,21,46.0,0.3333333333333333,2.0,1710.0,17.463287,78.342495,30.0,1,0,0,1,0,0,1,0,0,Apartment,Furnished,East,Under_Construction,Medium,2,Sai Pruthvi Enclave,11111.0,0,0,0,0
2.0,10.0,17,17,48.0,0.3,1.0,1314.0,17.457979,78.3626643,30.0,0,1,1,1,0,0,1,0,0,Apartment,Semi_Furnished,Unknown,Resale_Old,Medium,1,: ,5738.0,0,0,0,0
3.0,2.0,8,11,0.0,0.5384615384615384,1.0,206.0,17.443354,78.182044,30.0,1,0,0,1,0,0,0,0,0,Villa,Furnished,East,Resale_Very_Old,Micro,1,Mokila,115533.0,1,0,0,0
2.0,1.0,8,11,3.0,0.5384615384615384,1.0,1350.0,17.575068,78.253963,21.0,0,1,1,1,0,0,1,0,0,Villa,Semi_Furnished,West,Resale_Old,Medium,1,: ,62666.0,1,0,0,0
3.0,11.0,25,25,48.0,0.5454545454545454,3.0,1973.0,17.42278,78.34724,30.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Large,3+,: ,8500.0,0,0,0,0
3.0,11.0,23,23,48.0,0.4545454545454545,2.0,1879.0,17.42278,78.34724,30.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Large,2,: ,8500.0,0,0,0,0
3.0,11.0,25,25,48.0,0.6363636363636364,2.0,1485.0,17.42278,78.34724,30.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Medium,2,: ,8500.0,0,0,0,0
2.0,11.0,23,23,50.0,0.5454545454545454,2.0,1345.0,17.3973794,78.3856447,30.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Medium,2,: ,8500.0,0,0,0,0
3.0,43.0,22,22,47.0,0.4651162790697674,3.0,1695.0,17.4359437,78.3416731,30.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Medium,3+,: ,7500.0,0,0,0,0
3.0,43.0,24,24,48.0,0.4883720930232558,3.0,2020.0,17.41214,78.36431,30.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Large,3+,: ,7250.0,0,0,0,0
3.0,10.0,21,21,47.0,0.5,3.0,2000.0,17.49182,78.32617,30.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Large,3+,: ,5699.0,0,0,0,0
4.0,2.0,13,14,14.0,0.5384615384615384,2.0,350.0,17.455728,78.294946,28.0,1,0,0,1,0,0,1,0,0,Villa,Furnished,Unknown,Under_Construction,Micro,2,: ,13750.0,1,0,0,0
4.0,2.0,17,18,14.0,0.5384615384615384,4.0,350.0,17.455728,78.294946,60.0,1,0,0,1,0,0,1,0,0,Villa,Furnished,West,Under_Construction,Micro,3+,: ,13125.0,1,0,0,0
3.0,12.0,24,24,7.0,0.75,1.0,1004.0,17.543634,78.293712,30.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Small,1,: ,6474.0,0,0,0,0
3.0,7.0,21,21,50.0,0.7142857142857143,1.0,2107.0,17.522576,78.393953,30.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,South,Resale_Old,Large,1,: ,4129.0,0,0,0,0
2.0,12.0,5,5,50.0,0.25,1.0,1134.0,17.509181,78.3521088,30.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Small,1,: ,4499.0,0,0,0,0
3.0,22.0,8,10,9.0,0.6363636363636364,1.0,1750.0,17.47078,78.30668,3.0,1,0,1,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Very_Old,Medium,1,: ,9828.0,0,0,0,0
2.0,5.0,7,7,50.0,0.4,1.0,1110.0,17.47078,78.30668,3.0,1,0,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Very_Old,Small,1,: ,5800.0,0,0,0,0
3.0,35.0,7,7,10.0,0.4285714285714285,1.0,1993.0,17.41341,78.339447,30.0,1,0,1,1,0,0,1,0,0,Apartment,Semi_Furnished,Unknown,Under_Construction,Large,1,: ,10135.0,0,0,0,0
3.0,16.0,8,10,9.0,0.4375,1.0,1793.0,17.4459627,78.4197681,30.0,0,1,1,1,0,0,1,0,0,Apartment,Semi_Furnished,West,Resale_Old,Medium,1,: ,9035.0,0,0,0,0
3.0,32.0,8,10,7.0,0.15625,1.0,1740.0,17.49479,78.39964,30.0,1,0,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Very_Old,Medium,1,: ,10057.0,0,0,0,0
3.0,30.0,8,11,12.0,0.3333333333333333,1.0,1834.0,17.3973794,78.3856447,30.0,1,0,0,1,0,0,1,0,0,Apartment,Furnished,West,Under_Construction,Large,1,: ,12540.0,0,0,0,0
3.0,30.0,8,10,8.0,0.7,1.0,2055.0,17.3923634,78.3621784,30.0,1,0,0,1,0,0,1,0,0,Apartment,Unfurnished,West,Under_Construction,Large,1,: ,11630.0,0,0,0,0
3.0,34.0,8,10,13.0,0.1764705882352941,1.0,2048.0,17.40223,78.3444,30.0,0,1,1,1,0,0,1,0,0,Apartment,Semi_Furnished,West,Resale_Old,Large,1,: ,10278.0,0,0,0,0
3.0,19.0,7,9,15.0,1.0,1.0,1880.0,17.4609913,78.3532083,30.0,1,0,0,1,0,0,1,1,0,Apartment,Semi_Furnished,East,Under_Construction,Large,1,: ,12234.0,0,0,0,0
3.0,19.0,8,10,15.0,1.0,1.0,1615.0,17.4609913,78.3532083,30.0,1,0,0,1,0,0,1,1,0,Apartment,Semi_Furnished,East,Under_Construction,Medium,1,: ,12198.0,0,0,0,0
2.0,25.0,8,10,12.0,0.4,1.0,1290.0,17.4609913,78.3532083,30.0,0,1,1,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Medium,1,: ,10852.0,0,0,0,0
3.0,32.0,8,10,13.0,0.84375,1.0,2235.0,17.40223,78.3444,30.0,1,0,1,1,0,0,1,0,0,Apartment,Unfurnished,West,Resale_Very_Old,Large,1,: ,11633.0,0,0,0,0
3.0,21.0,8,10,11.0,0.5714285714285714,3.0,2465.0,17.4609913,78.3532083,30.0,1,0,1,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Very_Old,Large,3+,: ,12170.0,0,0,0,0
3.0,18.0,8,10,12.0,0.9444444444444444,2.0,1505.0,17.4609913,78.3532083,30.0,0,1,1,1,0,0,1,0,0,Apartment,Unfurnished,East,Resale_Old,Medium,2,: ,10498.0,0,0,0,0
3.0,39.0,19,21,13.0,0.8205128205128205,1.0,1715.0,17.39554,78.35518,30.0,0,1,1,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Medium,1,: ,10787.0,0,0,0,0
3.0,18.0,17,19,10.0,0.4444444444444444,1.0,1535.0,17.387587,78.348054,30.0,1,0,1,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Very_Old,Medium,1,: ,9446.0,0,0,0,0
3.0,23.0,19,21,13.0,0.3043478260869565,1.0,1865.0,17.405956,78.404979,30.0,1,0,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Under_Construction,Large,1,: ,12332.0,0,0,0,0
3.0,22.0,19,21,9.0,0.2727272727272727,1.0,1535.0,17.478221,78.312255,30.0,1,0,1,1,0,0,1,0,0,Apartment,Semi_Furnished,West,Resale_Very_Old,Medium,1,: ,9967.0,0,0,0,0
2.0,22.0,19,21,9.0,0.4090909090909091,1.0,1335.0,17.478221,78.312255,30.0,1,0,1,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Very_Old,Medium,1,: ,9737.0,0,0,0,0
4.0,28.0,17,19,25.0,0.6428571428571429,2.0,3333.0,17.392812,78.362945,30.0,0,1,1,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,XL,2,: ,10021.0,0,0,0,0
3.0,32.0,19,21,13.0,0.84375,1.0,2235.0,17.391372,78.339424,30.0,1,0,1,1,0,0,1,0,0,Apartment,Semi_Furnished,West,Resale_Very_Old,Large,1,: ,11185.0,0,0,0,0
3.0,25.0,13,15,12.0,0.48,1.0,1840.0,17.45753,78.36247,30.0,0,1,1,1,0,0,1,0,0,Apartment,Semi_Furnished,South,Resale_Old,Large,1,: ,12336.0,0,0,0,0
3.0,19.0,18,21,15.0,1.0,1.0,1490.0,17.464041,78.337481,30.0,1,0,0,1,0,0,1,1,0,Apartment,Furnished,West,Under_Construction,Medium,1,: ,10872.0,0,0,0,0
2.0,35.0,19,21,10.0,0.4857142857142857,1.0,1492.0,17.41341,78.339447,30.0,1,0,1,1,0,0,1,0,0,Apartment,Semi_Furnished,West,Under_Construction,Medium,1,: ,10790.0,0,0,0,0
2.0,35.0,18,20,10.0,0.4857142857142857,1.0,1283.0,17.41341,78.339447,30.0,1,0,1,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Under_Construction,Medium,1,: ,10833.0,0,0,0,0
3.0,35.0,19,21,10.0,0.4285714285714285,1.0,1993.0,17.41341,78.339447,30.0,1,0,1,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Under_Construction,Large,1,: ,10286.0,0,0,0,0
3.0,18.0,19,21,12.0,0.1666666666666666,1.0,1990.0,17.466742,78.337059,30.0,0,1,1,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Large,1,: ,10301.0,0,0,0,0
3.0,18.0,19,21,12.0,0.3888888888888889,1.0,1720.0,17.466742,78.337059,30.0,0,1,1,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Medium,1,: ,10465.0,0,0,0,0
3.0,21.0,20,22,11.0,0.8095238095238095,2.0,2805.0,17.466613,78.336231,30.0,0,1,1,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,XL,2,: ,11016.0,0,0,0,0
3.0,21.0,20,22,11.0,0.3333333333333333,2.0,2390.0,17.466613,78.336231,30.0,0,1,1,1,0,0,1,0,0,Apartment,Semi_Furnished,West,Resale_Old,Large,2,: ,12970.0,0,0,0,0
3.0,34.0,18,20,13.0,0.5294117647058824,1.0,1764.0,17.396947,78.340246,30.0,0,1,1,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Medium,1,: ,10487.0,0,0,0,0
3.0,34.0,18,20,13.0,0.3529411764705882,1.0,2048.0,17.396947,78.340246,30.0,0,1,1,1,0,0,1,0,0,Apartment,Semi_Furnished,West,Resale_Old,Large,1,: ,10302.0,0,0,0,0
3.0,34.0,19,21,13.0,0.4411764705882353,1.0,1390.0,17.396947,78.340246,30.0,0,1,1,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Medium,1,: ,10143.0,0,0,0,0
3.0,34.0,18,20,13.0,0.5882352941176471,1.0,2048.0,17.396947,78.340246,30.0,0,1,1,1,0,0,1,0,0,Apartment,Semi_Furnished,West,Resale_Old,Large,1,: ,10253.0,0,0,0,0
3.0,36.0,19,21,13.0,0.2222222222222222,1.0,2124.0,17.402291123438,78.338167423361,30.0,0,1,1,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Large,1,: ,9651.0,0,0,0,0
3.0,36.0,18,20,13.0,0.6666666666666666,1.0,1796.0,17.402291123438,78.338167423361,30.0,0,1,1,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Medium,1,: ,10300.0,0,0,0,0
3.0,36.0,19,21,13.0,0.4722222222222222,1.0,2124.0,17.402291123438,78.338167423361,30.0,0,1,1,1,0,0,1,0,0,Apartment,Semi_Furnished,West,Resale_Old,Large,1,: ,9604.0,0,0,0,0
4.0,36.0,17,20,13.0,0.3333333333333333,1.0,2708.0,17.402291123438,78.338167423361,30.0,0,1,1,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,XL,1,: ,9970.0,0,0,0,0
3.0,40.0,8,8,49.0,0.9,3.0,5500.0,17.38504,78.48667,7.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,XXL,3+,: ,6300.0,0,0,0,0
3.0,28.0,8,10,15.0,0.2857142857142857,1.0,1625.0,17.4563368,78.2967816,14.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Medium,1,: ,6700.0,0,0,0,0
3.0,28.0,20,22,1.0,0.2857142857142857,2.0,1625.0,17.442196,78.280067,14.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Medium,2,: ,6700.0,0,0,0,0
4.0,3.0,17,20,1.0,0.5384615384615384,3.0,5000.0,17.442196,78.280067,3.0,1,0,0,1,0,0,0,0,0,Villa,Furnished,East,Under_Construction,XL,3+,: ,15500.0,1,0,0,0
4.0,45.0,22,24,45.0,0.7777777777777778,3.0,5430.0,17.423947,78.388726,3.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,XXL,3+,: ,12500.0,0,0,0,0
4.0,35.0,8,10,49.0,0.4,2.0,4070.0,17.467455,78.34756,7.0,1,0,0,1,0,1,1,0,0,Apartment,Semi_Furnished,East,0_5_yrs,XL,2,: ,11000.0,0,0,0,0
4.0,35.0,30,32,49.0,0.4857142857142857,3.0,2848.0,17.467455,78.34756,7.0,1,0,0,1,0,1,1,0,0,Apartment,Semi_Furnished,West,Under_Construction,XL,3+,: ,11000.0,0,0,0,0
3.0,10.0,5,5,50.0,0.2,1.0,2160.0,17.416278,78.579471,30.0,1,0,0,1,0,0,1,0,0,Apartment,Semi_Furnished,West,Resale_Very_Old,Large,1,: ,8999.0,0,0,0,0
2.0,5.0,1,1,25.0,0.2,1.0,1180.0,17.3923634,78.3621784,60.0,0,1,0,1,0,0,0,0,0,Builder_Floor,Semi_Furnished,East,Resale_Old,Small,1,: ,5500.0,0,0,0,0
2.0,5.0,3,3,50.0,0.4,1.0,1350.0,17.4862005,78.3786707,5.0,1,0,0,1,0,1,1,0,0,Apartment,Semi_Furnished,East,Resale_Very_Old,Medium,1,: ,4500.0,0,0,0,0
4.0,3.0,15,17,0.0,0.5384615384615384,3.0,2701.0,17.563151,78.296336,5.0,0,1,0,1,0,0,1,0,0,Villa,Semi_Furnished,NE,Resale_Old,XL,3+,: ,5700.0,1,0,0,0
3.0,38.0,30,32,1.0,0.2631578947368421,2.0,1679.0,17.442196,78.280067,5.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,NE,Resale_Old,Medium,2,: ,6300.0,0,0,0,0
3.0,38.0,24,26,0.0,0.131578947368421,2.0,1679.0,16.5609,77.85031,5.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,NE,Resale_Old,Medium,2,: ,6299.0,0,0,0,0
3.0,38.0,20,22,0.0,0.5263157894736842,2.0,1679.0,17.443855,78.250431,5.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,NE,Resale_Old,Medium,2,: ,6300.0,0,0,0,0
3.0,38.0,20,22,1.0,0.7894736842105263,2.0,1679.0,17.442196,78.280067,14.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,North,Resale_Old,Medium,2,: ,6300.0,0,0,0,0
3.0,38.0,19,21,0.0,0.7368421052631579,2.0,1679.0,16.5609,77.85031,14.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,North,Resale_Old,Medium,2,: ,6300.0,0,0,0,0
4.0,3.0,8,10,1.0,0.5384615384615384,2.0,2701.0,17.555324,78.308221,14.0,0,1,0,1,0,0,0,0,0,Villa,Semi_Furnished,East,Resale_Old,XL,2,: ,5700.0,1,0,0,0
4.0,3.0,12,12,50.0,0.5384615384615384,2.0,2701.0,17.536121,78.289779,14.0,0,1,0,1,0,0,0,0,0,Villa,Semi_Furnished,East,Resale_Old,XL,2,: ,5700.0,1,0,0,0
3.0,20.0,8,11,50.0,0.1,1.0,1800.0,17.4633185,78.3120551,14.0,1,0,0,1,0,1,1,0,0,Apartment,Furnished,East,5_10_yrs,Medium,1,Nallagandla,8611.0,0,0,0,0
3.0,47.0,7,7,13.0,0.2978723404255319,1.0,1933.0,17.478581,78.335402,30.0,0,1,1,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Large,1,: ,7200.0,0,0,0,0
3.0,5.0,3,3,17.0,1.0,1.0,1365.0,17.360594,78.377846,21.0,1,0,0,1,0,1,1,1,0,Apartment,Semi_Furnished,West,Under_Construction,Medium,1,: ,4688.0,0,0,0,0
3.0,5.0,4,4,17.0,0.6,1.0,1365.0,17.360594,78.377846,21.0,1,0,0,1,0,1,1,0,0,Apartment,Semi_Furnished,East,Under_Construction,Medium,1,: ,5135.0,0,0,0,0
3.0,5.0,8,8,17.0,0.6,1.0,1365.0,17.360594,78.377846,21.0,1,0,0,1,0,1,1,0,0,Apartment,Semi_Furnished,NE,Under_Construction,Medium,1,: ,4688.0,0,0,0,0
3.0,5.0,8,8,17.0,0.6,1.0,1365.0,17.360697,78.3779,21.0,1,0,0,1,0,1,1,0,0,Apartment,Semi_Furnished,East,Under_Construction,Medium,1,: ,4688.0,0,0,0,0
3.0,5.0,8,8,17.0,0.6,1.0,1360.0,17.360456,78.378,21.0,1,0,0,1,0,1,1,0,0,Apartment,Semi_Furnished,East,Under_Construction,Medium,1,: ,4705.0,0,0,0,0
3.0,5.0,16,18,37.0,0.4,2.0,1750.0,17.388287,78.370072,21.0,1,0,0,1,0,1,1,0,0,Apartment,Semi_Furnished,East,Under_Construction,Medium,2,Manikonda,5700.0,0,0,0,0
2.0,1.0,6,6,2.0,0.5384615384615384,0.0,900.0,17.5280399,78.6540576,14.0,0,1,0,1,0,0,0,0,0,Villa,Semi_Furnished,East,Resale_Old,Small,Unknown,Keesara,40000.0,1,0,0,0
3.0,20.0,16,17,15.0,0.6,1.0,1120.0,17.448264,78.36712,14.0,1,0,1,1,0,0,1,0,0,Apartment,Furnished,North,Resale_Very_Old,Small,1,Gachibowli,15820.0,0,0,0,0
3.0,20.0,18,20,15.0,0.6,1.0,1120.0,17.448264,78.36712,21.0,1,0,1,1,0,0,1,0,0,Apartment,Semi_Furnished,North,Resale_Very_Old,Small,1,Gachibowli,15762.0,0,0,0,0
5.0,2.0,7,7,0.0,0.5384615384615384,3.0,3500.0,17.443354,78.182044,30.0,0,1,0,1,0,0,0,0,0,Villa,Semi_Furnished,East,Resale_Old,XL,3+,: ,8999.0,1,0,0,0
3.0,22.0,8,10,15.0,0.5909090909090909,1.0,2100.0,17.4300416,78.4072406,30.0,1,0,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Very_Old,Large,1,: ,8333.0,0,0,0,0
2.0,4.0,4,5,49.0,1.0,1.0,1200.0,17.438581,78.458109,30.0,1,0,0,1,0,1,1,1,0,Apartment,Furnished,North,Under_Construction,Small,1,: ,10416.0,0,0,0,0
4.0,37.0,31,32,0.0,0.4864864864864865,2.0,3431.0,78.48667,17.38504,14.0,1,0,0,1,0,0,1,0,0,Apartment,Semi_Furnished,West,Under_Construction,XL,2,: ,25007.0,0,0,0,0
3.0,9.0,3,4,15.0,0.7777777777777778,2.0,1960.0,17.40223,78.3444,5.0,1,0,1,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Very_Old,Large,2,: ,6900.0,0,0,0,0
3.0,32.0,6,6,7.0,0.5384615384615384,1.0,1860.0,17.4752179,78.3910263,30.0,1,0,0,1,0,1,1,0,0,Apartment,Semi_Furnished,East,Under_Construction,Large,1,: ,10698.0,1,0,0,0
4.0,30.0,8,8,47.0,0.4,2.0,6666.0,17.4359437,78.3416731,30.0,1,0,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Very_Old,XXL,2,: ,22501.0,0,0,0,0
2.0,24.0,12,12,47.0,0.6666666666666666,1.0,960.0,17.4359437,78.3416731,30.0,1,0,0,1,0,0,1,0,0,Apartment,Semi_Furnished,West,5_10_yrs,Small,1,: ,10416.0,0,0,0,0
4.0,35.0,7,7,0.0,0.6857142857142857,2.0,4070.0,78.48667,17.38504,30.0,1,0,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Under_Construction,XL,2,: ,25000.0,0,0,0,0
3.0,17.0,9,9,47.0,0.6470588235294118,1.0,1835.0,17.4359437,78.3416731,30.0,1,0,0,1,0,0,1,0,0,Apartment,Furnished,West,Under_Construction,Large,1,: ,14986.0,0,0,0,0
2.0,6.0,3,4,50.0,0.1666666666666666,2.0,930.0,17.439511,78.4426308,14.0,1,0,0,1,0,0,1,0,0,Apartment,Furnished,West,5_10_yrs,Small,2,: ,6000.0,0,0,0,0
4.0,35.0,8,10,10.0,0.5714285714285714,2.0,2729.0,17.4359437,78.3416731,21.0,1,0,1,1,0,0,1,0,0,Apartment,Semi_Furnished,West,Under_Construction,XL,2,: ,10699.0,0,0,0,0
3.0,34.0,8,10,10.0,0.5294117647058824,1.0,1400.0,17.4359437,78.3416731,21.0,1,0,1,1,0,1,1,0,0,Apartment,Semi_Furnished,East,Under_Construction,Medium,1,: ,15357.0,0,0,0,0
3.0,18.0,10,11,45.0,1.0,2.0,3180.0,17.4439782,78.366561,28.0,1,0,0,1,0,1,1,1,0,Apartment,Furnished,West,0_5_yrs,XL,2,: ,16981.0,0,0,0,0
3.0,2.0,6,7,0.0,0.5384615384615384,2.0,1800.0,17.20047,78.550548,30.0,1,0,0,1,0,0,0,0,0,Villa,Semi_Furnished,Unknown,Resale_Very_Old,Medium,2,: ,26000.0,1,0,0,0
3.0,42.0,27,29,49.0,0.238095238095238,1.0,1333.0,17.516728,78.341893,30.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Medium,1,: ,6226.0,0,0,0,0
4.0,35.0,19,19,50.0,0.4285714285714285,2.0,13000.0,17.4295317,78.41266,30.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,XXL,2,: ,14000.0,0,0,0,0
2.0,5.0,11,12,50.0,0.4,2.0,1287.0,17.386899,78.555292,21.0,1,0,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,5_10_yrs,Medium,2,Laxmi Narayan Nagar Colony,6529.0,0,0,0,0
4.0,2.0,4,6,47.0,0.5384615384615384,2.0,2558.0,17.48718,78.5786,14.0,1,0,0,1,0,0,1,0,0,Villa,Furnished,North,0_5_yrs,XL,2,: ,7818.0,1,0,0,0
3.0,38.0,17,19,11.0,0.4736842105263157,2.0,2257.0,17.40223,78.3444,21.0,0,1,1,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Large,2,: ,8596.0,0,0,0,0
3.0,5.0,2,2,49.0,0.2,1.0,1300.0,17.38504,78.48667,21.0,1,0,0,1,0,0,1,0,0,Apartment,Furnished,NE,0_5_yrs,Medium,1,: ,5923.0,0,0,0,0
3.0,4.0,2,2,46.0,0.75,2.0,2570.0,17.4164707,78.4382469,30.0,1,0,0,1,0,0,1,0,0,Apartment,Furnished,NE,5_10_yrs,XL,2,: ,9533.0,0,0,0,0
4.0,5.0,1,1,49.0,0.6,3.0,2400.0,17.38504,78.48667,30.0,1,0,0,1,0,0,1,0,0,Apartment,Furnished,NE,0_5_yrs,Large,3+,: ,7000.0,0,0,0,0
3.0,30.0,17,17,31.0,0.7,2.0,2055.0,17.4002015,78.3502349,21.0,1,0,0,1,0,1,1,0,0,Apartment,Semi_Furnished,West,Resale_Very_Old,Large,2,: ,14058.0,0,0,0,0
2.0,31.0,7,7,12.0,0.6774193548387096,1.0,1314.0,17.446655,78.35012,30.0,1,0,0,1,0,1,1,0,0,Apartment,Semi_Furnished,East,Under_Construction,Medium,1,: ,11415.0,0,0,0,0
2.0,12.0,20,20,49.0,0.3333333333333333,2.0,1371.0,17.4609913,78.3532083,30.0,1,0,1,1,0,0,1,0,0,Apartment,Semi_Furnished,Unknown,Resale_Very_Old,Medium,2,: ,10940.0,0,0,0,0
5.0,3.0,27,27,15.0,0.5384615384615384,2.0,4500.0,17.3820906,78.3777829,2.0,1,0,1,1,0,1,1,0,0,Villa,Furnished,West,Resale_Very_Old,XL,2,Narsingi,20333.0,1,0,0,0
2.0,5.0,17,17,49.0,0.2,1.0,1290.0,17.407272,78.599946,5.0,1,0,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Very_Old,Medium,1,Canara Nagar,5600.0,0,0,0,0
3.0,9.0,18,18,0.0,0.8888888888888888,2.0,1900.0,78.48667,17.38504,30.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Large,2,: ,5263.0,0,0,0,0
4.0,2.0,16,16,1.0,0.5384615384615384,2.0,1350.0,17.492871,78.239079,30.0,0,1,0,1,0,0,0,0,0,Villa,Semi_Furnished,Unknown,Resale_Old,Medium,2,: ,66000.0,1,0,0,0
2.0,15.0,8,8,0.0,0.5384615384615384,2.0,1720.0,78.48667,17.38504,30.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,Unknown,Resale_Old,Medium,2,: ,4900.0,1,0,0,0
4.0,21.0,14,16,11.0,0.2857142857142857,2.0,3070.0,17.466613,78.336231,30.0,0,1,1,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,XL,2,: ,12377.0,0,0,0,0
2.0,5.0,17,19,50.0,0.6,1.0,1125.0,17.435117,78.570312,7.0,1,0,1,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Very_Old,Small,1,Mallapur,4999.0,0,0,0,0
2.0,4.0,1,1,50.0,0.5,1.0,1140.0,17.5179636,78.3813785,14.0,1,0,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,0_5_yrs,Small,1,Nizampet,3728.0,0,0,0,0
2.0,2.0,3,3,50.0,0.5,2.0,2000.0,17.3130765,78.5632461,4.0,1,0,0,1,0,0,0,0,0,Builder_Floor,Semi_Furnished,Unknown,Resale_Very_Old,Large,2,: ,6750.0,0,0,0,0
3.0,2.0,13,13,48.0,0.5384615384615384,2.0,1350.0,17.5316,78.26729,7.0,0,1,0,1,0,0,1,0,0,Villa,Semi_Furnished,East,Resale_Old,Medium,2,: ,5217.0,1,0,0,0
